Date;Time;Sales
11.01.2021;17:14:26;3
11.01.2021;17:14:30;6
11.01.2021;17:16:26;4
11.01.2021;17:16:30;2
11.01.2021;17:18:26;2
11.01.2021;17:18:30;4
11.01.2021;17:20:26;1
11.01.2021;17:20:30;7
11.01.2021;17:22:26;2
11.01.2021;17:22:30;6
11.01.2021;17:24:26;0
11.01.2021;17:24:30;4
11.01.2021;17:26:26;1
11.01.2021;17:26:30;4
11.01.2021;17:28:26;1
11.01.2021;17:28:30;5
11.01.2021;17:30:26;4
11.01.2021;17:30:30;2
11.01.2021;17:32:26;3
11.01.2021;17:32:30;3
11.01.2021;17:34:26;6
11.01.2021;17:34:30;3
11.01.2021;17:36:26;3
11.01.2021;17:36:30;9
11.01.2021;17:38:26;4
11.01.2021;17:38:30;2
11.01.2021;17:40:26;2
11.01.2021;17:40:30;3
11.01.2021;17:42:26;3
11.01.2021;17:42:30;2
11.01.2021;17:44:26;2
11.01.2021;17:44:30;5
11.01.2021;17:46:26;1
11.01.2021;17:46:30;3
11.01.2021;17:48:27;1
11.01.2021;17:48:30;7
11.01.2021;17:50:27;2
11.01.2021;17:50:30;7
11.01.2021;17:52:27;1
11.01.2021;17:52:30;7
11.01.2021;17:54:27;1
11.01.2021;17:54:30;1
11.01.2021;17:56:27;4
11.01.2021;17:56:30;3
11.01.2021;17:58:27;0
11.01.2021;17:58:30;7
11.01.2021;18:00:27;2
11.01.2021;18:00:30;6
11.01.2021;18:02:27;1
11.01.2021;18:02:30;2
11.01.2021;18:04:27;2
11.01.2021;18:04:30;3
11.01.2021;18:06:27;1
11.01.2021;18:06:30;6
11.01.2021;18:08:27;1
11.01.2021;18:08:30;4
11.01.2021;18:10:27;3
11.01.2021;18:10:30;4
11.01.2021;18:12:27;1
11.01.2021;18:12:30;3
11.01.2021;18:14:27;0
11.01.2021;18:14:30;2
11.01.2021;18:16:27;3
11.01.2021;18:16:30;1
11.01.2021;18:18:27;1
11.01.2021;18:18:30;1
11.01.2021;18:20:27;1
11.01.2021;18:20:30;4
11.01.2021;18:22:27;0
11.01.2021;18:22:30;8
11.01.2021;18:24:27;0
11.01.2021;18:24:30;2
11.01.2021;18:26:27;0
11.01.2021;18:26:30;2
11.01.2021;18:28:27;0
11.01.2021;18:28:30;3
11.01.2021;18:30:27;2
11.01.2021;18:30:30;4
11.01.2021;18:32:27;1
11.01.2021;18:32:30;3
11.01.2021;18:34:27;3
11.01.2021;18:34:30;5
11.01.2021;18:36:27;1
11.01.2021;18:36:30;2
11.01.2021;18:38:27;4
11.01.2021;18:38:30;6
11.01.2021;18:40:27;1
11.01.2021;18:40:30;3
11.01.2021;18:42:27;3
11.01.2021;18:42:30;4
11.01.2021;18:44:27;3
11.01.2021;18:44:30;3
11.01.2021;18:46:27;1
11.01.2021;18:46:30;4
11.01.2021;18:48:27;2
11.01.2021;18:48:30;2
11.01.2021;18:50:27;1
11.01.2021;18:50:30;3
11.01.2021;18:52:27;1
11.01.2021;18:52:30;4
11.01.2021;18:54:27;1
11.01.2021;18:54:30;3
11.01.2021;18:56:27;3
11.01.2021;18:56:30;5
11.01.2021;18:58:27;2
11.01.2021;18:58:30;2
11.01.2021;19:00:27;5
11.01.2021;19:00:30;4
11.01.2021;19:02:27;0
11.01.2021;19:02:30;5
11.01.2021;19:04:27;2
11.01.2021;19:04:30;3
11.01.2021;19:06:27;1
11.01.2021;19:06:30;5
11.01.2021;19:08:27;3
11.01.2021;19:08:30;3
11.01.2021;19:10:27;2
11.01.2021;19:10:30;1
11.01.2021;19:12:27;1
11.01.2021;19:12:30;2
11.01.2021;19:14:27;1
11.01.2021;19:14:30;2
11.01.2021;19:16:27;1
11.01.2021;19:16:30;3
11.01.2021;19:18:27;3
11.01.2021;19:18:30;3
11.01.2021;19:20:27;5
11.01.2021;19:20:30;4
11.01.2021;19:22:27;1
11.01.2021;19:22:30;4
11.01.2021;19:24:27;3
11.01.2021;19:24:30;6
11.01.2021;19:26:27;2
11.01.2021;19:26:30;5
11.01.2021;19:28:27;1
11.01.2021;19:28:30;3
11.01.2021;19:30:27;1
11.01.2021;19:30:30;6
11.01.2021;19:32:27;3
11.01.2021;19:32:30;2
11.01.2021;19:34:27;1
11.01.2021;19:34:30;4
11.01.2021;19:36:28;3
11.01.2021;19:36:30;1
11.01.2021;19:38:28;3
11.01.2021;19:38:30;4
11.01.2021;19:40:28;2
11.01.2021;19:40:30;3
11.01.2021;19:42:28;4
11.01.2021;19:42:30;2
11.01.2021;19:44:28;6
11.01.2021;19:44:30;2
11.01.2021;19:46:28;2
11.01.2021;19:46:30;4
11.01.2021;19:48:28;2
11.01.2021;19:48:30;5
11.01.2021;19:50:28;5
11.01.2021;19:50:30;3
11.01.2021;19:52:28;4
11.01.2021;19:52:30;2
11.01.2021;19:54:28;7
11.01.2021;19:54:30;4
11.01.2021;19:56:28;1
11.01.2021;19:56:30;3
11.01.2021;19:58:28;3
11.01.2021;19:58:30;1
11.01.2021;20:00:28;1
11.01.2021;20:00:30;2
11.01.2021;20:02:28;6
11.01.2021;20:02:30;2
11.01.2021;20:04:28;1
11.01.2021;20:04:30;1
11.01.2021;20:06:28;2
11.01.2021;20:06:30;2
11.01.2021;20:08:28;3
11.01.2021;20:08:30;2
11.01.2021;20:10:28;3
11.01.2021;20:10:30;3
11.01.2021;20:12:28;2
11.01.2021;20:12:30;3
11.01.2021;20:14:28;3
11.01.2021;20:14:30;2
11.01.2021;20:16:28;2
11.01.2021;20:16:30;0
11.01.2021;20:18:28;3
11.01.2021;20:18:30;2
11.01.2021;20:20:28;2
11.01.2021;20:20:30;1
11.01.2021;20:22:28;1
11.01.2021;20:22:30;4
11.01.2021;20:24:28;2
11.01.2021;20:24:30;2
11.01.2021;20:26:28;0
11.01.2021;20:26:30;2
11.01.2021;20:28:28;5
11.01.2021;20:28:30;5
11.01.2021;20:30:28;3
11.01.2021;20:30:30;4
11.01.2021;20:32:28;1
11.01.2021;20:32:30;5
11.01.2021;20:34:28;0
11.01.2021;20:34:30;3
11.01.2021;20:36:28;2
11.01.2021;20:36:30;4
11.01.2021;20:38:28;2
11.01.2021;20:38:30;3
11.01.2021;20:40:28;1
11.01.2021;20:40:30;2
11.01.2021;20:42:28;3
11.01.2021;20:42:30;1
11.01.2021;20:44:28;2
11.01.2021;20:44:30;2
11.01.2021;20:46:28;1
11.01.2021;20:46:30;2
11.01.2021;20:48:28;3
11.01.2021;20:48:30;4
11.01.2021;20:50:28;0
11.01.2021;20:50:30;1
11.01.2021;20:52:28;1
11.01.2021;20:52:30;2
11.01.2021;20:54:28;2
11.01.2021;20:54:30;3
11.01.2021;20:56:28;3
11.01.2021;20:56:30;4
11.01.2021;20:58:28;2
11.01.2021;20:58:30;4
11.01.2021;21:00:28;4
11.01.2021;21:00:30;2
11.01.2021;21:02:28;2
11.01.2021;21:02:30;1
11.01.2021;21:04:28;0
11.01.2021;21:04:30;1
11.01.2021;21:06:28;1
11.01.2021;21:06:30;4
11.01.2021;21:08:28;0
11.01.2021;21:08:30;3
11.01.2021;21:10:28;2
11.01.2021;21:10:30;2
11.01.2021;21:12:28;1
11.01.2021;21:12:30;3
11.01.2021;21:14:28;1
11.01.2021;21:14:30;2
11.01.2021;21:16:28;2
11.01.2021;21:16:30;4
11.01.2021;21:18:28;1
11.01.2021;21:18:30;2
11.01.2021;21:20:28;1
11.01.2021;21:20:30;2
11.01.2021;21:22:28;1
11.01.2021;21:22:30;1
11.01.2021;21:24:28;3
11.01.2021;21:24:30;1
11.01.2021;21:26:28;0
11.01.2021;21:26:30;3
11.01.2021;21:28:28;1
11.01.2021;21:28:30;7
11.01.2021;21:30:28;3
11.01.2021;21:30:30;6
11.01.2021;21:32:28;1
11.01.2021;21:32:30;2
11.01.2021;21:34:28;2
11.01.2021;21:34:30;6
11.01.2021;21:36:28;2
11.01.2021;21:36:30;2
11.01.2021;21:38:28;1
11.01.2021;21:38:30;1
11.01.2021;21:40:28;2
11.01.2021;21:40:30;1
11.01.2021;21:42:28;1
11.01.2021;21:42:30;1
11.01.2021;21:44:28;3
11.01.2021;21:44:30;4
11.01.2021;21:46:28;2
11.01.2021;21:46:30;0
11.01.2021;21:48:28;1
11.01.2021;21:48:30;2
11.01.2021;21:50:28;2
11.01.2021;21:50:30;2
11.01.2021;21:52:28;4
11.01.2021;21:52:30;2
11.01.2021;21:54:28;2
11.01.2021;21:54:30;1
11.01.2021;21:56:28;4
11.01.2021;21:56:30;2
11.01.2021;21:58:28;4
11.01.2021;21:58:30;3
11.01.2021;22:00:28;2
11.01.2021;22:00:30;2
11.01.2021;22:02:28;2
11.01.2021;22:02:30;1
11.01.2021;22:04:28;1
11.01.2021;22:04:30;2
11.01.2021;22:06:28;1
11.01.2021;22:06:31;4
11.01.2021;22:08:28;2
11.01.2021;22:08:31;2
11.01.2021;22:10:28;2
11.01.2021;22:10:31;1
11.01.2021;22:12:28;2
11.01.2021;22:12:31;1
11.01.2021;22:14:28;0
11.01.2021;22:14:31;3
11.01.2021;22:16:28;3
11.01.2021;22:16:31;3
11.01.2021;22:18:28;2
11.01.2021;22:18:31;2
11.01.2021;22:20:28;1
11.01.2021;22:20:31;5
11.01.2021;22:22:28;2
11.01.2021;22:22:31;1
11.01.2021;22:24:28;1
11.01.2021;22:24:31;1
11.01.2021;22:26:28;0
11.01.2021;22:26:31;3
11.01.2021;22:28:28;2
11.01.2021;22:28:31;2
11.01.2021;22:30:28;2
11.01.2021;22:30:31;2
11.01.2021;22:32:28;3
11.01.2021;22:32:31;1
11.01.2021;22:34:28;1
11.01.2021;22:34:31;2
11.01.2021;22:36:28;0
11.01.2021;22:36:31;1
11.01.2021;22:38:28;0
11.01.2021;22:38:31;2
11.01.2021;22:40:28;0
11.01.2021;22:40:31;0
11.01.2021;22:42:28;1
11.01.2021;22:42:31;2
11.01.2021;22:44:28;1
11.01.2021;22:44:31;2
11.01.2021;22:46:28;0
11.01.2021;22:46:31;4
11.01.2021;22:48:28;1
11.01.2021;22:48:31;1
11.01.2021;22:50:28;1
11.01.2021;22:50:31;2
11.01.2021;22:52:28;2
11.01.2021;22:52:31;1
11.01.2021;22:54:28;2
11.01.2021;22:54:31;1
11.01.2021;22:56:28;2
11.01.2021;22:56:31;2
11.01.2021;22:58:28;0
11.01.2021;22:58:31;2
11.01.2021;23:00:28;1
11.01.2021;23:00:31;1
11.01.2021;23:02:28;1
11.01.2021;23:02:31;1
11.01.2021;23:04:28;2
11.01.2021;23:04:31;2
11.01.2021;23:06:28;0
11.01.2021;23:06:31;1
11.01.2021;23:08:28;1
11.01.2021;23:08:31;3
11.01.2021;23:10:28;3
11.01.2021;23:10:31;2
11.01.2021;23:12:28;2
11.01.2021;23:12:31;1
11.01.2021;23:14:28;2
11.01.2021;23:14:31;1
11.01.2021;23:16:28;1
11.01.2021;23:16:31;1
11.01.2021;23:18:28;0
11.01.2021;23:18:31;0
11.01.2021;23:20:28;1
11.01.2021;23:20:31;1
11.01.2021;23:22:28;1
11.01.2021;23:22:31;1
11.01.2021;23:24:28;1
11.01.2021;23:24:31;0
11.01.2021;23:26:28;0
11.01.2021;23:26:31;0
11.01.2021;23:28:28;0
11.01.2021;23:28:31;1
11.01.2021;23:30:28;2
11.01.2021;23:30:31;0
11.01.2021;23:32:28;2
11.01.2021;23:32:31;1
11.01.2021;23:34:28;0
11.01.2021;23:34:31;1
11.01.2021;23:36:28;1
11.01.2021;23:36:31;1
11.01.2021;23:38:28;0
11.01.2021;23:38:31;0
11.01.2021;23:40:28;0
11.01.2021;23:40:31;0
11.01.2021;23:42:28;1
11.01.2021;23:42:31;0
11.01.2021;23:44:28;1
11.01.2021;23:44:31;1
11.01.2021;23:46:28;1
11.01.2021;23:46:31;0
11.01.2021;23:48:28;0
11.01.2021;23:48:31;0
11.01.2021;23:50:28;2
11.01.2021;23:50:31;0
11.01.2021;23:52:28;0
11.01.2021;23:52:31;0
11.01.2021;23:54:28;0
11.01.2021;23:54:31;0
11.01.2021;23:56:28;0
11.01.2021;23:56:31;1
11.01.2021;23:58:28;0
11.01.2021;23:58:31;2
12.01.2021;0:00:28;0
12.01.2021;0:00:31;1
12.01.2021;0:02:28;0
12.01.2021;0:02:31;0
12.01.2021;0:04:28;0
12.01.2021;0:04:31;0
12.01.2021;0:06:28;1
12.01.2021;0:06:31;0
12.01.2021;0:08:28;0
12.01.2021;0:08:31;0
12.01.2021;0:10:28;0
12.01.2021;0:10:31;0
12.01.2021;0:12:28;0
12.01.2021;0:12:31;1
12.01.2021;0:14:28;0
12.01.2021;0:14:31;0
12.01.2021;0:16:28;0
12.01.2021;0:16:31;0
12.01.2021;0:18:28;0
12.01.2021;0:18:31;1
12.01.2021;0:20:28;0
12.01.2021;0:20:31;0
12.01.2021;0:22:28;3
12.01.2021;0:22:31;0
12.01.2021;0:24:28;0
12.01.2021;0:24:31;1
12.01.2021;0:26:28;0
12.01.2021;0:26:31;0
12.01.2021;0:28:28;0
12.01.2021;0:28:31;0
12.01.2021;0:30:28;0
12.01.2021;0:30:31;0
12.01.2021;0:32:28;0
12.01.2021;0:32:31;0
12.01.2021;0:34:28;1
12.01.2021;0:34:31;0
12.01.2021;0:36:28;1
12.01.2021;0:36:31;0
12.01.2021;0:38:28;1
12.01.2021;0:38:31;0
12.01.2021;0:40:28;0
12.01.2021;0:40:31;0
12.01.2021;0:42:28;1
12.01.2021;0:42:31;1
12.01.2021;0:44:28;1
12.01.2021;0:44:31;1
12.01.2021;0:46:28;0
12.01.2021;0:46:31;0
12.01.2021;0:48:28;0
12.01.2021;0:48:31;1
12.01.2021;0:50:28;1
12.01.2021;0:50:31;0
12.01.2021;0:52:28;0
12.01.2021;0:52:31;0
12.01.2021;0:54:28;0
12.01.2021;0:54:31;0
12.01.2021;0:56:28;0
12.01.2021;0:56:31;0
12.01.2021;0:58:28;1
12.01.2021;0:58:31;0
12.01.2021;1:00:28;0
12.01.2021;1:00:31;2
12.01.2021;1:02:28;0
12.01.2021;1:02:31;0
12.01.2021;1:04:28;0
12.01.2021;1:04:31;0
12.01.2021;1:06:28;0
12.01.2021;1:06:31;1
12.01.2021;1:08:28;0
12.01.2021;1:08:31;0
12.01.2021;1:11:39;0
12.01.2021;1:16:31;0
12.01.2021;1:17:39;0
12.01.2021;1:18:31;0
12.01.2021;1:19:39;0
12.01.2021;1:20:31;0
12.01.2021;1:21:39;0
12.01.2021;1:22:31;0
12.01.2021;1:23:39;0
12.01.2021;1:24:31;1
12.01.2021;1:25:41;0
12.01.2021;1:26:31;0
12.01.2021;1:27:41;0
12.01.2021;1:28:31;0
12.01.2021;1:29:41;0
12.01.2021;1:30:31;0
12.01.2021;1:34:34;0
12.01.2021;1:36:08;0
12.01.2021;1:37:29;0
12.01.2021;1:38:19;0
12.01.2021;1:39:29;0
12.01.2021;1:40:19;0
12.01.2021;1:41:29;1
12.01.2021;1:42:19;0
12.01.2021;1:43:29;1
12.01.2021;1:44:19;2
12.01.2021;1:45:29;0
12.01.2021;1:46:19;0
12.01.2021;1:47:29;0
12.01.2021;1:48:21;0
12.01.2021;1:49:29;0
12.01.2021;1:50:21;0
12.01.2021;1:51:29;0
12.01.2021;1:52:21;0
12.01.2021;1:53:29;0
12.01.2021;1:54:21;0
12.01.2021;1:55:29;0
12.01.2021;1:56:21;0
12.01.2021;1:57:29;0
12.01.2021;1:58:25;0
12.01.2021;1:59:29;0
12.01.2021;2:00:25;0
12.01.2021;2:01:29;0
12.01.2021;2:07:38;0
12.01.2021;2:08:55;0
12.01.2021;2:09:38;1
12.01.2021;2:10:58;0
12.01.2021;2:11:38;0
12.01.2021;2:12:58;0
12.01.2021;2:13:38;0
12.01.2021;2:14:58;0
12.01.2021;2:15:38;0
12.01.2021;2:16:58;0
12.01.2021;2:17:38;0
12.01.2021;2:18:58;0
12.01.2021;2:19:38;1
12.01.2021;2:20:58;0
12.01.2021;2:21:38;0
12.01.2021;2:22:59;0
12.01.2021;2:23:38;0
12.01.2021;2:24:59;0
12.01.2021;2:25:38;0
12.01.2021;2:26:59;0
12.01.2021;2:27:38;0
12.01.2021;2:28:59;2
12.01.2021;2:29:38;0
12.01.2021;2:30:59;0
12.01.2021;2:31:38;0
12.01.2021;2:32:59;1
12.01.2021;2:33:38;0
12.01.2021;2:34:59;0
12.01.2021;2:35:38;0
12.01.2021;2:36:59;0
12.01.2021;2:37:38;0
12.01.2021;2:38:59;0
12.01.2021;2:39:38;0
12.01.2021;2:40:59;0
12.01.2021;2:41:38;0
12.01.2021;2:42:59;0
12.01.2021;2:43:38;0
12.01.2021;2:44:59;1
12.01.2021;2:45:38;0
12.01.2021;2:46:59;0
12.01.2021;2:47:38;0
12.01.2021;2:48:59;0
12.01.2021;2:49:38;0
12.01.2021;2:50:59;0
12.01.2021;2:51:38;0
12.01.2021;2:52:59;0
12.01.2021;2:53:38;0
12.01.2021;2:54:59;0
12.01.2021;2:55:38;0
12.01.2021;2:56:59;0
12.01.2021;2:57:38;0
12.01.2021;2:58:59;0
12.01.2021;2:59:38;2
12.01.2021;3:00:59;1
12.01.2021;3:01:38;2
12.01.2021;3:02:59;0
12.01.2021;3:03:39;0
12.01.2021;3:04:59;0
12.01.2021;3:05:39;0
12.01.2021;3:06:59;0
12.01.2021;3:07:39;0
12.01.2021;3:09:00;0
12.01.2021;3:09:39;0
12.01.2021;3:11:00;0
12.01.2021;3:11:39;0
12.01.2021;3:13:03;0
12.01.2021;3:13:39;0
12.01.2021;3:15:03;0
12.01.2021;3:15:39;0
12.01.2021;3:17:03;0
12.01.2021;3:17:39;0
12.01.2021;3:19:03;0
12.01.2021;3:19:39;0
12.01.2021;3:21:03;0
12.01.2021;3:21:39;0
12.01.2021;3:23:03;0
12.01.2021;3:23:39;0
12.01.2021;3:25:03;0
12.01.2021;3:25:39;0
12.01.2021;3:27:03;0
12.01.2021;3:27:39;0
12.01.2021;3:29:03;0
12.01.2021;3:29:39;0
12.01.2021;3:31:03;0
12.01.2021;3:31:39;0
12.01.2021;3:33:03;0
12.01.2021;3:33:39;0
12.01.2021;3:35:03;0
12.01.2021;3:35:39;0
12.01.2021;3:37:03;0
12.01.2021;3:37:39;0
12.01.2021;3:39:03;0
12.01.2021;3:39:39;0
12.01.2021;3:41:03;0
12.01.2021;3:41:39;0
12.01.2021;3:43:03;0
12.01.2021;3:43:39;0
12.01.2021;3:45:03;0
12.01.2021;3:45:39;0
12.01.2021;3:47:03;0
12.01.2021;3:47:39;0
12.01.2021;3:49:03;0
12.01.2021;3:49:39;0
12.01.2021;3:51:03;0
12.01.2021;3:51:39;0
12.01.2021;3:53:03;1
12.01.2021;3:53:39;0
12.01.2021;3:55:03;0
12.01.2021;3:55:39;0
12.01.2021;3:57:03;0
12.01.2021;3:57:39;0
12.01.2021;3:59:03;0
12.01.2021;3:59:39;0
12.01.2021;4:01:03;0
12.01.2021;4:01:39;0
12.01.2021;4:03:03;0
12.01.2021;4:03:39;0
12.01.2021;4:05:03;0
12.01.2021;4:05:39;0
12.01.2021;4:07:03;0
12.01.2021;4:07:39;0
12.01.2021;4:09:03;0
12.01.2021;4:09:39;0
12.01.2021;4:11:03;0
12.01.2021;4:11:39;0
12.01.2021;4:13:03;0
12.01.2021;4:13:39;0
12.01.2021;4:15:03;0
12.01.2021;4:15:39;0
12.01.2021;4:17:03;0
12.01.2021;4:17:39;0
12.01.2021;4:19:03;0
12.01.2021;4:19:39;0
12.01.2021;4:21:03;0
12.01.2021;4:21:39;0
12.01.2021;4:23:03;0
12.01.2021;4:23:39;0
12.01.2021;4:25:03;0
12.01.2021;4:25:39;0
12.01.2021;4:27:03;0
12.01.2021;4:27:39;0
12.01.2021;4:29:03;0
12.01.2021;4:29:39;0
12.01.2021;4:31:03;0
12.01.2021;4:31:39;0
12.01.2021;4:33:03;0
12.01.2021;4:33:39;0
12.01.2021;4:35:03;0
12.01.2021;4:35:39;0
12.01.2021;4:37:03;0
12.01.2021;4:37:39;1
12.01.2021;4:39:03;0
12.01.2021;4:39:39;0
12.01.2021;4:41:03;0
12.01.2021;4:41:39;0
12.01.2021;4:43:03;0
12.01.2021;4:43:39;0
12.01.2021;4:45:03;0
12.01.2021;4:45:39;0
12.01.2021;4:47:03;0
12.01.2021;4:47:39;0
12.01.2021;4:49:03;0
12.01.2021;4:49:39;0
12.01.2021;4:51:03;0
12.01.2021;4:51:39;0
12.01.2021;4:53:03;0
12.01.2021;4:53:39;0
12.01.2021;4:55:03;0
12.01.2021;4:55:39;0
12.01.2021;4:57:03;0
12.01.2021;4:57:39;0
12.01.2021;4:59:03;0
12.01.2021;4:59:39;0
12.01.2021;5:01:03;0
12.01.2021;5:01:39;0
12.01.2021;5:03:03;0
12.01.2021;5:03:39;1
12.01.2021;5:05:03;0
12.01.2021;5:05:39;0
12.01.2021;5:07:03;0
12.01.2021;5:07:39;0
12.01.2021;5:09:03;0
12.01.2021;5:09:39;0
12.01.2021;5:11:03;0
12.01.2021;5:11:39;0
12.01.2021;5:13:03;0
12.01.2021;5:13:39;0
12.01.2021;5:15:03;0
12.01.2021;5:15:39;0
12.01.2021;5:17:03;0
12.01.2021;5:17:39;0
12.01.2021;5:19:03;0
12.01.2021;5:19:39;0
12.01.2021;5:21:03;0
12.01.2021;5:21:39;0
12.01.2021;5:23:03;0
12.01.2021;5:23:39;0
12.01.2021;5:25:03;0
12.01.2021;5:25:39;0
12.01.2021;5:27:03;0
12.01.2021;5:27:39;0
12.01.2021;5:29:03;0
12.01.2021;5:29:39;1
12.01.2021;5:31:03;0
12.01.2021;5:31:39;0
12.01.2021;5:33:03;0
12.01.2021;5:33:39;0
12.01.2021;5:35:03;1
12.01.2021;5:35:39;0
12.01.2021;5:37:04;0
12.01.2021;5:37:40;0
12.01.2021;5:39:04;0
12.01.2021;5:39:40;0
12.01.2021;5:41:04;0
12.01.2021;5:41:40;0
12.01.2021;5:43:04;0
12.01.2021;5:43:40;0
12.01.2021;5:45:04;1
12.01.2021;5:45:40;0
12.01.2021;5:47:04;1
12.01.2021;5:47:40;0
12.01.2021;5:49:04;0
12.01.2021;5:49:40;0
12.01.2021;5:51:04;0
12.01.2021;5:51:40;0
12.01.2021;5:53:04;0
12.01.2021;5:53:40;0
12.01.2021;5:55:04;0
12.01.2021;5:55:40;0
12.01.2021;5:57:04;0
12.01.2021;5:57:40;0
12.01.2021;5:59:04;0
12.01.2021;5:59:40;0
12.01.2021;6:01:04;0
12.01.2021;6:01:40;0
12.01.2021;6:03:05;0
12.01.2021;6:03:40;0
12.01.2021;6:05:05;0
12.01.2021;6:05:40;0
12.01.2021;6:07:05;0
12.01.2021;6:07:40;0
12.01.2021;6:09:05;0
12.01.2021;6:09:40;0
12.01.2021;6:11:05;0
12.01.2021;6:11:40;0
12.01.2021;6:13:05;0
12.01.2021;6:13:41;0
12.01.2021;6:15:05;0
12.01.2021;6:15:41;0
12.01.2021;6:17:05;0
12.01.2021;6:17:41;0
12.01.2021;6:19:05;0
12.01.2021;6:19:41;0
12.01.2021;6:21:05;0
12.01.2021;6:21:41;0
12.01.2021;6:23:05;1
12.01.2021;6:23:41;0
12.01.2021;6:25:05;0
12.01.2021;6:25:42;3
12.01.2021;6:27:05;0
12.01.2021;6:27:42;0
12.01.2021;6:29:05;0
12.01.2021;6:29:42;0
12.01.2021;6:31:05;0
12.01.2021;6:31:42;0
12.01.2021;6:33:05;0
12.01.2021;6:33:42;0
12.01.2021;6:35:05;0
12.01.2021;6:35:42;0
12.01.2021;6:37:05;0
12.01.2021;6:37:42;0
12.01.2021;6:39:05;0
12.01.2021;6:39:42;0
12.01.2021;6:41:05;0
12.01.2021;6:41:42;0
12.01.2021;6:43:05;0
12.01.2021;6:43:42;0
12.01.2021;6:45:05;0
12.01.2021;6:45:42;0
12.01.2021;6:47:05;1
12.01.2021;6:47:42;0
12.01.2021;6:49:05;1
12.01.2021;6:49:42;0
12.01.2021;6:51:05;1
12.01.2021;6:51:42;0
12.01.2021;6:53:05;0
12.01.2021;6:53:42;1
12.01.2021;6:55:05;0
12.01.2021;6:55:42;0
12.01.2021;6:57:05;0
12.01.2021;6:57:42;0
12.01.2021;6:59:05;0
12.01.2021;6:59:42;0
12.01.2021;7:01:05;0
12.01.2021;7:01:42;0
12.01.2021;7:03:05;0
12.01.2021;7:03:42;0
12.01.2021;7:05:05;0
12.01.2021;7:05:42;2
12.01.2021;7:07:05;0
12.01.2021;7:07:42;0
12.01.2021;7:09:05;1
12.01.2021;7:09:42;0
12.01.2021;7:11:05;1
12.01.2021;7:11:42;0
12.01.2021;7:13:05;0
12.01.2021;7:13:42;0
12.01.2021;7:15:05;1
12.01.2021;7:15:42;0
12.01.2021;7:17:05;0
12.01.2021;7:17:42;0
12.01.2021;7:19:05;0
12.01.2021;7:19:42;0
12.01.2021;7:21:05;0
12.01.2021;7:21:42;0
12.01.2021;7:23:05;0
12.01.2021;7:23:42;0
12.01.2021;7:25:05;1
12.01.2021;7:25:42;0
12.01.2021;7:27:05;0
12.01.2021;7:27:42;0
12.01.2021;7:29:05;0
12.01.2021;7:29:42;0
12.01.2021;7:31:05;1
12.01.2021;7:31:42;0
12.01.2021;7:33:06;0
12.01.2021;7:33:42;0
12.01.2021;7:35:06;0
12.01.2021;7:35:42;1
12.01.2021;7:37:06;0
12.01.2021;7:37:42;0
12.01.2021;7:39:06;0
12.01.2021;7:39:42;0
12.01.2021;7:41:06;0
12.01.2021;7:41:42;0
12.01.2021;7:43:06;0
12.01.2021;7:43:42;0
12.01.2021;7:45:06;0
12.01.2021;7:45:42;0
12.01.2021;7:47:06;0
12.01.2021;7:47:42;0
12.01.2021;7:49:06;0
12.01.2021;7:49:42;0
12.01.2021;7:51:06;0
12.01.2021;7:51:42;0
12.01.2021;7:53:06;0
12.01.2021;7:53:42;0
12.01.2021;7:55:06;2
12.01.2021;7:55:42;0
12.01.2021;7:57:06;0
12.01.2021;7:57:42;0
12.01.2021;7:59:06;0
12.01.2021;7:59:42;0
12.01.2021;8:01:06;0
12.01.2021;8:01:42;0
12.01.2021;8:03:06;0
12.01.2021;8:03:42;0
12.01.2021;8:05:06;0
12.01.2021;8:05:42;0
12.01.2021;8:07:06;0
12.01.2021;8:07:42;1
12.01.2021;8:09:06;0
12.01.2021;8:09:42;0
12.01.2021;8:11:06;1
12.01.2021;8:11:42;0
12.01.2021;8:13:06;1
12.01.2021;8:13:42;0
12.01.2021;8:15:06;0
12.01.2021;8:15:42;0
12.01.2021;8:17:06;0
12.01.2021;8:17:42;0
12.01.2021;8:19:06;0
12.01.2021;8:19:42;0
12.01.2021;8:21:06;1
12.01.2021;8:21:42;0
12.01.2021;8:23:06;0
12.01.2021;8:23:42;1
12.01.2021;8:25:06;1
12.01.2021;8:25:42;0
12.01.2021;8:27:06;1
12.01.2021;8:27:42;1
12.01.2021;8:29:06;0
12.01.2021;8:29:42;0
12.01.2021;8:31:06;0
12.01.2021;8:31:42;1
12.01.2021;8:33:07;1
12.01.2021;8:33:42;0
12.01.2021;8:35:07;0
12.01.2021;8:35:42;1
12.01.2021;8:37:07;0
12.01.2021;8:37:42;0
12.01.2021;8:39:07;0
12.01.2021;8:39:42;1
12.01.2021;8:41:07;0
12.01.2021;8:41:42;0
12.01.2021;8:43:09;0
12.01.2021;8:43:42;0
12.01.2021;8:45:09;0
12.01.2021;8:45:42;0
12.01.2021;8:47:09;0
12.01.2021;8:47:42;2
12.01.2021;8:49:09;0
12.01.2021;8:49:42;0
12.01.2021;8:51:09;2
12.01.2021;8:51:42;0
12.01.2021;8:53:09;0
12.01.2021;8:53:42;0
12.01.2021;8:55:09;1
12.01.2021;8:55:42;0
12.01.2021;8:57:09;0
12.01.2021;8:57:42;0
12.01.2021;8:59:09;3
12.01.2021;8:59:42;1
